feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:pos_hela_LG5.mzML:area,datafile:pos_hela_LG2.mzML:area,datafile:pos_hela_LG3.mzML:area,datafile:pos_hela_LG1.mzML:area,datafile:pos_hela_LG6.mzML:area,datafile:pos_hela_S2.mzML:area,datafile:pos_hela_HG2.mzML:area,datafile:pos_hela_LG4.mzML:area,datafile:pos_hela_HG1.mzML:area,datafile:pos_hela_HG4.mzML:area,datafile:pos_hela_HG5.mzML:area,datafile:pos_hela_HG3.mzML:area,datafile:pos_hela_S1.mzML:area,datafile:pos_hela_S3.mzML:area,datafile:pos_hela_HG6.mzML:area,datafile:pos_hela_S4.mzML:area,datafile:pos_hela_S6.mzML:area,datafile:pos_hela_S5.mzML:area,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(9),0.05500000000000016,0.8181349999999838,0.8168280092712127,0.8168280092712127,All,All,0.0,0.0,0.0,0.0,0.0,12998.034020001709,25509.9495515695,0.0,23748.249686786054,23438.49565814956,13216.189145408005,23544.33289547757,9913.907644407436,10753.66701479276,17807.162238812834,11915.366725282205,0.0,16198.239453712846,,,,,,,,,,,,,,,,,,
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCCCCC=CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(6),0.36999999999999966,0.509600000000006,0.7634076661396902,0.7634076661396902,All,All,0.0,0.0,0.0,0.0,0.0,891.3992648944351,1952.8237107623315,0.0,1770.572628786204,1624.289373399138,531.4372627335567,1844.6331394257836,743.24167767862,760.5567939145482,1385.3781177660933,800.9302853253163,0.0,1388.7198821987413,,,,,,,,,,,,,,,,,,
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCCCC=CCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(7),0.565,0.7881849999999986,0.7355017580533194,0.7355017580533194,All,All,0.0,0.0,0.0,0.0,0.0,510.5667151038549,1137.2267376681614,0.0,981.1776844277398,937.2149684513028,352.3735918584377,1311.0339650966412,442.8506779139439,485.77619129269095,907.459643421073,483.70298939247834,0.0,913.0406640884158,,,,,,,,,,,,,,,,,,
P1852,2.775,448.34207,448.34214,0.15613076208673413,C27H46NO4,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:4,"CAR 20:4(8,11,14,17)",0.5703333333333332,0.47175000000000483,0.36881174478189327,0.36881174478189327,Some,Some,0.0,0.0,0.0,0.0,0.0,3021.592694036288,0.0,0.0,0.0,5271.133903530122,0.0,3150.3358838023605,0.0,2903.9147987797082,0.0,2232.7586627871488,0.0,7886.909082394812,,,,,,,,,,,,,,,,,,
P1852,2.775,448.34207,448.34214,0.15613076208673413,C27H46NO4,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:4,"CAR 20:4(5,8,11,14)",0.29733333333333345,0.2936866666666731,0.2780338425331823,0.2780338425331823,Some,Some,0.0,0.0,0.0,0.0,0.0,2008.4073059637121,0.0,0.0,0.0,3538.8660964698784,0.0,769.6641161976398,0.0,1496.085201220292,0.0,1537.2413372128512,0.0,3113.090917605188,,,,,,,,,,,,,,,,,,
P2247,3.434,426.35727,426.35779,1.219632928471941,C25H48NO4,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 18:1,CAR 18:1(9),0.1640000000000006,0.7929800000000569,0.985080433964872,0.985080433964872,All,All,113.95610579628587,0.0,0.0,139.6809786519549,0.0,753.4556813744631,1012.7431136143622,0.0,1050.1875781575657,913.2535561074733,816.8935148118495,959.5126674197192,668.1818181818182,886.897488119484,901.7005196032122,659.3924616478714,645.0302506482282,907.7834721332479,,,,,,,,,,,,,,,,,,
P2247,3.434,426.35727,426.35779,1.219632928471941,C25H48NO4,CCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 18:1,CAR 18:1(11),0.8239999999999998,0.8201000000000249,0.9272503626098089,0.9272503626098089,All,Some,7986.0438942037135,0.0,0.0,9730.319021348047,0.0,52846.544318625536,69587.25688638563,0.0,63549.81242184244,62286.74644389252,52883.10648518815,60340.48733258028,43431.81818181818,55913.10251188051,55798.29948039679,48140.607538352124,43254.96974935177,59392.21652786675,,,,,,,,,,,,,,,,,,
P3047,4.187,454.3887,454.38909,0.8582952553691952,C27H52NO4,CCCCCCC=CCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(13),0.6920000000000002,0.55111500000001,0.2766824700152709,0.2766824700152709,All,Some,0.0,0.0,0.0,0.0,0.0,5530.0,9340.0,0.0,11200.0,0.0,0.0,0.0,0.0,6600.0,14500.0,4650.0,4450.0,6570.0,,,,,,,,,,,,,,,,,,
P3363,4.414,508.37611,508.37615,0.07868189727762906,C26H54NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(9),0.4499999999999993,0.7741300000000138,0.989063545320113,0.989063545320113,All,Some,0.0,0.0,0.0,0.0,0.0,17390.16393442623,19800.0,0.0,22400.0,17800.0,14500.0,0.0,16600.0,18600.0,0.0,15156.677524429968,0.0,19129.245747415633,,,,,,,,,,,,,,,,,,
P3363,4.414,508.37611,508.37615,0.07868189727762906,C26H54NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(6),0.5249999999999995,0.44836499999999546,0.4443949619189782,0.4443949619189782,All,Some,0.0,0.0,0.0,0.0,0.0,609.8360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.3224755700326,0.0,970.7542525843681,,,,,,,,,,,,,,,,,,
